Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Stock Left,Auto Reorder,Reorder Quantity,Supplier Name,Supplier Email,Payment Mode,Delivery Status
ORD1104,2026-01-22,2026-01-23,CUST586,Daniel Wall,Home Office,PROD9785,Laptop,Electronics,South,Florida,South Caroline,1,2027,15,1722.95,1355.04,367.91,14,No,0,Mccann LLC,nguyenbrandy@erickson.com,Net Banking,Pending
ORD1105,2025-03-03,2025-03-06,CUST430,Kevin Sanford,Home Office,PROD6199,Sugar,Grocery,West,Michigan,Port Corey,4,1181,15,4015.4,3565.59,449.81,26,No,0,Mcgrath LLC,mary56@black-griffin.com,Net Banking,Cancelled
ORD1106,2024-10-27,2024-10-30,CUST496,Brent Gonzalez,Home Office,PROD6520,Rice Bag,Grocery,West,Maryland,Port Michael,4,2456,10,8841.6,5501.89,3339.71,28,No,0,"Rhodes, Chan and Martinez",kimalexander@carlson-moreno.com,Cash,Pending
ORD1107,2025-01-27,2025-02-02,CUST496,Courtney Bolton,Corporate,PROD9974,Snacks,Grocery,South,Florida,Larsonchester,8,856,15,5820.8,3567.96,2252.84,18,No,0,Mendoza-Fernandez,wcruz@jensen.org,UPI,Pending
ORD1108,2024-08-01,2024-08-05,CUST324,Sabrina Elliott,Home Office,PROD1861,Notebook,Office Supplies,East,Tennessee,New Dylan,4,209,5,794.2,657.21,136.99,44,No,0,Castaneda Inc,starkbenjamin@young-warren.info,UPI,Returned
ORD1109,2024-08-20,2024-08-24,CUST581,Jennifer Collins MD,Home Office,PROD6747,Office Chair,Furniture,North,Wyoming,New Darleneville,2,3737,20,5979.2,4039.13,1940.07,50,No,0,Moses and Sons,jwood@gordon.com,Credit Card,Delivered
ORD1110,2025-04-30,2025-05-02,CUST209,Sherry Beard,Home Office,PROD6448,Laptop,Electronics,West,New York,Fernandezfurt,10,623,15,5295.5,4643.91,651.59,34,No,0,Castillo-Guzman,zachary25@bowers-brady.com,Credit Card,Cancelled
ORD1111,2026-03-30,2026-04-03,CUST910,John Burton,Consumer,PROD3418,Headphones,Electronics,South,Arizona,West Seth,3,1729,20,4149.6,3239.62,909.98,20,No,0,"Valentine, Ryan and Lopez",ecobb@jones-mcdonald.com,Cash,Pending
ORD1112,2025-10-18,2025-10-19,CUST623,Lauren Steele,Home Office,PROD7290,Dining Table,Furniture,West,Connecticut,Johnnymouth,6,4521,0,27126.0,21554.55,5571.45,21,No,0,"Doyle, Hawkins and Morgan",brittany53@rollins-williams.com,Cash,Cancelled
ORD1113,2024-08-16,2024-08-20,CUST479,Heather May,Consumer,PROD8153,Calculator,Office Supplies,East,South Dakota,Port Mathewchester,1,4749,15,4036.65,2828.26,1208.39,44,No,0,Campbell LLC,jeffrey76@lopez.biz,Cash,Returned
ORD1114,2025-03-23,2025-03-25,CUST183,Desiree Smith,Corporate,PROD9716,Dining Table,Furniture,North,Alabama,Katherineside,3,1896,15,4834.8,4168.62,666.18,35,No,0,Scott-Ho,jared58@hensley.com,Net Banking,Returned
ORD1115,2025-05-20,2025-05-26,CUST112,Timothy Torres,Consumer,PROD5013,Snacks,Grocery,South,Texas,Lake Dawnshire,2,4390,5,8341.0,5566.39,2774.61,50,No,0,Atkins LLC,michaelgordon@evans-young.info,Credit Card,Pending
ORD1116,2024-12-01,2024-12-02,CUST406,Adam Meyer,Home Office,PROD1050,Notebook,Office Supplies,East,Connecticut,Christensenshire,9,2922,5,24983.1,15115.58,9867.52,14,No,0,Duffy Ltd,linda40@savage.com,Cash,Cancelled
ORD1117,2025-09-21,2025-09-28,CUST457,Franklin Smith,Consumer,PROD2785,Snacks,Grocery,East,Maryland,West Melissa,2,1515,20,2424.0,2057.62,366.38,30,No,0,Stephens Ltd,millertommy@porter-watson.com,Credit Card,Cancelled
ORD1118,2025-07-08,2025-07-14,CUST180,Melissa Stewart,Consumer,PROD2058,Headphones,Electronics,East,Louisiana,North Kelsey,8,2679,5,20360.4,16042.76,4317.64,50,No,0,Clark and Sons,abrown@mullins-rice.com,Net Banking,Returned
ORD1119,2024-08-17,2024-08-18,CUST264,Sherry Reed,Corporate,PROD2867,Office Chair,Furniture,East,Kentucky,South Lisaville,5,1575,20,6300.0,5036.75,1263.25,49,No,0,Garza-Mcgrath,ythomas@thompson.com,Credit Card,Delivered
ORD1120,2025-11-16,2025-11-20,CUST764,Ernest Ross,Corporate,PROD4645,Laptop,Electronics,East,Arizona,East Joseph,9,1941,0,17469.0,11723.54,5745.46,5,Yes,34,Graves and Sons,cliffordnelson@levine-lindsey.com,Cash,Pending
ORD1121,2024-11-25,2024-11-26,CUST650,Pamela Davis,Home Office,PROD8931,Rice Bag,Grocery,South,Alaska,Andrewchester,8,1236,10,8899.2,7582.97,1316.23,1,Yes,26,"Wilson, Williams and Martinez",margaret19@howe.com,Net Banking,Delivered
ORD1122,2025-11-05,2025-11-11,CUST839,James Villarreal,Consumer,PROD2693,Cooking Oil,Grocery,West,Wisconsin,East Joe,10,1734,5,16473.0,12570.2,3902.8,46,No,0,"Ellis, Rivera and Alexander",rebeccacox@carlson-mathis.com,Net Banking,Returned
ORD1123,2025-05-21,2025-05-23,CUST365,Mark Marshall,Consumer,PROD2398,Office Chair,Furniture,North,Nevada,North Sheilaview,7,255,0,1785.0,1366.21,418.79,4,Yes,27,Hull-Elliott,ariel16@goodwin.com,Credit Card,Cancelled
ORD1124,2025-04-01,2025-04-04,CUST585,Dr. Brian Garcia,Home Office,PROD1926,Snacks,Grocery,East,Mississippi,Angelaberg,2,1332,15,2264.4,1997.12,267.28,37,No,0,Saunders-Ballard,yobrien@drake.info,Net Banking,Delivered
ORD1125,2024-05-23,2024-05-27,CUST370,Rachel Gentry,Home Office,PROD7317,Rice Bag,Grocery,North,Vermont,Barnesberg,2,4753,20,7604.8,5340.96,2263.84,33,No,0,Cervantes and Sons,frankmartin@farmer.biz,Credit Card,Pending
ORD1126,2025-11-25,2025-11-26,CUST860,Stephanie Strickland,Consumer,PROD1018,Juice Pack,Grocery,West,West Virginia,Dawnside,4,3635,15,12359.0,9310.9,3048.1,30,No,0,Chavez LLC,andrewsmith@thomas.org,Credit Card,Cancelled
ORD1127,2024-12-27,2024-12-28,CUST783,Douglas Sharp,Home Office,PROD7241,Sugar,Grocery,North,Kentucky,Kevinland,8,4611,15,31354.8,26624.14,4730.66,36,No,0,"Sanchez, Morgan and Mueller",christinearias@walker-mckinney.org,Credit Card,Delivered
ORD1128,2025-02-01,2025-02-06,CUST821,Jimmy Hopkins,Home Office,PROD7704,Office Chair,Furniture,North,Texas,Lake Laura,6,2915,5,16615.5,10689.63,5925.87,42,No,0,Jackson and Sons,sgarcia@west.com,Cash,Returned
ORD1129,2024-09-15,2024-09-21,CUST479,Gerald Rocha,Consumer,PROD7507,Headphones,Electronics,West,Illinois,Lake Michaelstad,1,3378,0,3378.0,2982.0,396.0,38,No,0,"Parker, Waters and Green",kwilliamson@roberts.info,Cash,Delivered
ORD1130,2025-12-28,2026-01-01,CUST685,Brandon Martinez,Home Office,PROD6815,Mouse,Electronics,North,Washington,New Adam,7,4753,15,28280.35,22201.65,6078.7,23,No,0,"Cooper, Alexander and Torres",taylorcatherine@martinez.com,Cash,Cancelled
ORD1131,2025-09-04,2025-09-09,CUST659,Douglas Johnson,Consumer,PROD3722,Mouse,Electronics,East,Tennessee,Garciaborough,3,1333,0,3999.0,3111.42,887.58,45,No,0,White PLC,kevinoconnell@contreras.com,UPI,Cancelled
ORD1132,2024-11-29,2024-12-02,CUST717,Miranda Phillips,Home Office,PROD7583,Rice Bag,Grocery,East,Texas,Kaylafort,8,550,10,3960.0,3024.88,935.12,2,Yes,44,"Gordon, Evans and Sweeney",timothyrogers@flores.com,Cash,Delivered
ORD1133,2025-12-11,2025-12-16,CUST777,Robert Lindsey,Home Office,PROD2514,Headphones,Electronics,East,New Mexico,East Katieland,6,1383,5,7883.1,6611.11,1271.99,41,No,0,"Wilson, Harper and Ward",harringtonbrianna@smith.com,Net Banking,Returned
ORD1134,2025-07-12,2025-07-16,CUST900,Tammy Baker,Home Office,PROD6761,Snacks,Grocery,West,Texas,Anthonyburgh,3,1288,0,3864.0,2902.34,961.66,48,No,0,Hahn Inc,bobbyhurley@smith-watkins.org,UPI,Cancelled
ORD1135,2024-07-24,2024-07-30,CUST336,Jade Lee,Home Office,PROD2954,Sugar,Grocery,East,New Hampshire,Jerryberg,2,2372,20,3795.2,2476.01,1319.19,31,No,0,Spears Group,stephaniekrause@miller-tanner.biz,Net Banking,Pending
ORD1136,2025-01-29,2025-01-30,CUST178,Kimberly Ochoa,Corporate,PROD6612,Notebook,Office Supplies,East,Montana,Lake Adamside,2,3603,5,6845.7,4853.09,1992.61,27,No,0,"Robertson, Williamson and Jones",fitzgeraldbryan@clayton.com,UPI,Delivered
ORD1137,2025-01-22,2025-01-24,CUST572,Mary Mccann,Corporate,PROD8409,Study Table,Furniture,West,Utah,New Johnny,7,3030,20,16968.0,12628.94,4339.06,0,Yes,21,Alvarez PLC,amberdavis@barnes.com,Credit Card,Delivered
ORD1138,2025-07-28,2025-07-31,CUST109,Ms. Lisa Bartlett MD,Home Office,PROD7729,Juice Pack,Grocery,East,Rhode Island,Loganborough,5,188,0,940.0,743.15,196.85,48,No,0,Glenn-Baker,ijames@shea-hamilton.com,UPI,Pending
ORD1139,2025-10-31,2025-11-03,CUST368,Richard Johnson,Corporate,PROD9512,Stapler,Office Supplies,South,Nevada,Richardsonmouth,8,3492,10,25142.4,20312.5,4829.9,1,Yes,34,"Romero, Greene and Cortez",mrodriguez@garza.net,Credit Card,Delivered
ORD1140,2025-11-25,2025-11-27,CUST491,Rodney Cobb,Home Office,PROD5291,Stapler,Office Supplies,South,Missouri,South Laurafurt,9,1391,15,10641.15,9298.13,1343.02,0,Yes,33,Campbell-Weber,laraheather@bell.com,UPI,Delivered
ORD1141,2025-08-16,2025-08-23,CUST969,George Wilson,Home Office,PROD1756,Juice Pack,Grocery,West,North Dakota,Normanberg,10,3214,5,30533.0,20573.52,9959.48,38,No,0,Boone Group,lchang@keller.biz,Credit Card,Returned
ORD1142,2024-05-02,2024-05-08,CUST913,Mario Wilson,Consumer,PROD1078,Rice Bag,Grocery,North,California,East Edward,2,2461,0,4922.0,3458.2,1463.8,33,No,0,Woods-Clark,tracy51@beck.com,Cash,Delivered
ORD1143,2024-08-02,2024-08-08,CUST370,Nicholas Andrews,Home Office,PROD1366,Sugar,Grocery,East,Wyoming,Jonathanland,5,1686,15,7165.5,4636.98,2528.52,45,No,0,"Cook, Garcia and Nunez",ispencer@wood-mejia.biz,Net Banking,Returned
ORD1144,2024-12-25,2025-01-01,CUST217,Michael Barton,Home Office,PROD6153,Snacks,Grocery,East,Maine,North Karen,9,2479,20,17848.8,13123.25,4725.55,16,No,0,Rocha and Sons,millerpamela@flores.com,Cash,Pending
ORD1145,2025-10-29,2025-11-05,CUST456,Norman Cohen,Consumer,PROD1335,Monitor,Electronics,North,Kentucky,North Lawrence,5,690,15,2932.5,2127.91,804.59,32,No,0,"Simon, Gilmore and Mcintyre",michaelmorris@riley-lozano.biz,Cash,Pending
ORD1146,2025-09-07,2025-09-11,CUST688,Kimberly Cox,Home Office,PROD5064,Keyboard,Electronics,East,Texas,Lynchburgh,9,3639,15,27838.35,21086.08,6752.27,15,No,0,Rice-Nguyen,angelaguzman@long-mcgee.net,Net Banking,Returned
ORD1147,2025-02-24,2025-02-26,CUST746,Andrew Garner,Corporate,PROD2723,Cooking Oil,Grocery,West,Ohio,Millerland,5,3147,0,15735.0,9858.76,5876.24,46,No,0,Young PLC,jamesscott@burns-black.com,Credit Card,Pending
ORD1148,2026-04-09,2026-04-11,CUST971,Thomas Lopez,Corporate,PROD1497,Cooking Oil,Grocery,East,New Mexico,North Dylan,9,3225,5,27573.75,17632.97,9940.78,21,No,0,Prince-Jenkins,diazdaniel@flores-norman.org,Cash,Delivered
ORD1149,2024-06-06,2024-06-09,CUST995,Emily Smith,Corporate,PROD4558,Sugar,Grocery,East,Missouri,Lake Carol,1,4709,15,4002.65,3246.0,756.65,21,No,0,Huynh Inc,hollandbruce@nicholson.com,UPI,Pending
ORD1150,2025-09-26,2025-10-01,CUST445,Amanda Harris,Corporate,PROD9975,Sofa,Furniture,East,Mississippi,Port Danielville,3,4495,20,10788.0,8428.97,2359.03,27,No,0,Roth and Sons,randymiller@peters.com,UPI,Cancelled
ORD1151,2024-07-05,2024-07-08,CUST682,Ethan Garza,Corporate,PROD7183,Office Chair,Furniture,North,Nevada,New Matthew,9,2221,5,18989.55,11953.39,7036.16,33,No,0,Rodriguez-Grimes,millercameron@reese.net,UPI,Pending
ORD1152,2024-09-18,2024-09-20,CUST863,Anthony Baker,Corporate,PROD6803,Office Chair,Furniture,North,Louisiana,New Brettfort,10,3635,10,32715.0,25372.7,7342.3,16,No,0,Lopez Group,ywilson@walker.biz,UPI,Pending
ORD1153,2025-08-13,2025-08-19,CUST843,Jack Shaw,Home Office,PROD2154,Study Table,Furniture,East,Rhode Island,Alanmouth,5,1383,0,6915.0,5224.93,1690.07,10,No,0,Williams-Alexander,sgarcia@roberts.com,UPI,Returned
ORD1154,2025-10-01,2025-10-03,CUST263,Emily Williams,Consumer,PROD5896,Calculator,Office Supplies,South,Nebraska,East Cory,10,1826,20,14608.0,11047.12,3560.88,12,No,0,Harvey and Sons,philip98@smith-curtis.net,Cash,Cancelled
ORD1155,2025-01-14,2025-01-16,CUST290,Daniel Floyd,Home Office,PROD2802,File Folder,Office Supplies,North,New Jersey,Kington,1,4256,5,4043.2,3111.96,931.24,29,No,0,Garrison Ltd,wesley67@campbell.info,Credit Card,Cancelled
ORD1156,2025-04-25,2025-04-29,CUST500,Blake Holt,Corporate,PROD1729,Notebook,Office Supplies,East,Connecticut,East Robert,6,4812,5,27428.4,22910.95,4517.45,11,No,0,Warren Group,andrea79@guerrero.com,UPI,Delivered
ORD1157,2024-05-22,2024-05-24,CUST949,Amy Price,Home Office,PROD7272,Snacks,Grocery,West,Missouri,Williamsberg,8,224,15,1523.2,978.61,544.59,34,No,0,Rodriguez-Taylor,jessica82@scott-allen.net,Cash,Cancelled
ORD1158,2025-11-06,2025-11-11,CUST567,Stephanie Wheeler,Corporate,PROD8302,Headphones,Electronics,East,Oregon,Lamburgh,1,4213,15,3581.05,2709.22,871.83,33,No,0,Smith-Archer,heathersimmons@barajas.biz,UPI,Delivered
ORD1159,2026-01-21,2026-01-23,CUST222,Marc Brewer,Corporate,PROD9172,Headphones,Electronics,North,Missouri,Reneeberg,6,569,20,2731.2,2187.54,543.66,4,Yes,35,"King, Salazar and Smith",april82@quinn-stewart.biz,Net Banking,Returned
ORD1160,2025-02-21,2025-02-23,CUST610,Sandra Reed,Corporate,PROD8015,Sugar,Grocery,North,Florida,Castilloshire,2,1486,15,2526.2,1972.24,553.96,22,No,0,"Adams, Bradshaw and Lee",cynthia03@sullivan.biz,UPI,Cancelled
ORD1161,2025-10-16,2025-10-20,CUST106,Danny Robinson,Home Office,PROD9420,Cooking Oil,Grocery,East,Alaska,Masonfort,5,1630,10,7335.0,4928.98,2406.02,10,No,0,Lewis-Hess,lucas17@ruiz.com,Net Banking,Cancelled
ORD1162,2024-04-12,2024-04-14,CUST369,Paul Rivera,Consumer,PROD5486,Stapler,Office Supplies,East,Connecticut,South Patricia,5,591,10,2659.5,2379.69,279.81,14,No,0,Warren-Chase,tylerkeith@lindsey.com,Net Banking,Pending
ORD1163,2024-09-18,2024-09-21,CUST629,Daryl Jackson,Corporate,PROD9591,Rice Bag,Grocery,South,Nebraska,East Paul,4,2431,20,7779.2,6555.19,1224.01,24,No,0,"Young, Gomez and Archer",ngonzalez@bowers-smith.com,Credit Card,Returned
ORD1164,2025-06-29,2025-06-30,CUST378,John Lindsey,Consumer,PROD2617,Juice Pack,Grocery,East,New Jersey,North Dustin,5,3777,5,17940.75,15046.51,2894.24,37,No,0,Page-Hogan,michael70@miller.info,UPI,Pending
ORD1165,2024-11-28,2024-12-04,CUST909,Carolyn Parsons,Corporate,PROD3392,Dining Table,Furniture,East,Maryland,Lake Ashley,4,2909,10,10472.4,6944.93,3527.47,27,No,0,Jones PLC,georgemoore@sanchez.com,Credit Card,Cancelled
ORD1166,2026-02-17,2026-02-24,CUST741,Michael Robinson,Consumer,PROD2721,Snacks,Grocery,North,Nebraska,Leehaven,10,355,15,3017.5,2543.26,474.24,20,No,0,Lin PLC,williambowman@rice.info,Credit Card,Pending
ORD1167,2025-11-30,2025-12-02,CUST374,Tristan Allen,Consumer,PROD3313,Office Chair,Furniture,South,Connecticut,Williamsbury,3,1696,10,4579.2,3967.88,611.32,2,Yes,36,"Martinez, Kerr and Cervantes",candiceherring@gardner.com,Net Banking,Delivered
ORD1168,2024-11-25,2024-11-29,CUST230,Ms. Vanessa Lee,Home Office,PROD7093,Office Chair,Furniture,North,New York,Maryport,5,3880,15,16490.0,14084.86,2405.14,44,No,0,Shaffer LLC,cguerra@wolf.com,Credit Card,Returned
ORD1169,2026-03-04,2026-03-08,CUST474,Melanie Garcia,Home Office,PROD4870,Headphones,Electronics,South,Kentucky,East Kiara,2,4414,10,7945.2,6944.03,1001.17,22,No,0,"Lamb, Alexander and Wilson",audrey12@wilson.biz,Net Banking,Pending
ORD1170,2024-05-04,2024-05-05,CUST767,Sabrina Grant,Corporate,PROD7608,Sugar,Grocery,South,New York,Laurenborough,4,1440,0,5760.0,5147.71,612.29,28,No,0,Page Group,hdavis@walters-moore.com,Credit Card,Delivered
ORD1171,2025-03-03,2025-03-07,CUST302,Kathryn Griffin,Consumer,PROD8263,Bookshelf,Furniture,East,Missouri,West Christineburgh,6,105,0,630.0,563.1,66.9,43,No,0,Murray-Thomas,terryhannah@pratt.info,UPI,Returned
ORD1172,2024-06-25,2024-07-02,CUST342,Luis Garcia,Consumer,PROD5614,Dining Table,Furniture,West,Hawaii,Port Christopherfurt,7,3697,5,24585.05,20316.99,4268.06,22,No,0,Henson Inc,rodney96@booker.com,Cash,Pending
ORD1173,2024-11-12,2024-11-18,CUST574,Joel Alexander,Home Office,PROD5312,Sugar,Grocery,North,Mississippi,Lake Kayla,9,3966,15,30339.9,25225.8,5114.1,36,No,0,"Lopez, Stewart and Roberts",kpeterson@cook-baker.com,Cash,Delivered
ORD1174,2026-03-07,2026-03-11,CUST442,Cassandra Rodriguez,Home Office,PROD6153,Snacks,Grocery,North,New Mexico,Sanchezchester,6,4122,5,23495.4,14679.02,8816.38,17,No,0,Holt Ltd,zgomez@peterson-hughes.biz,Cash,Pending
ORD1175,2025-06-09,2025-06-11,CUST847,Justin Robinson,Corporate,PROD4706,Juice Pack,Grocery,West,Louisiana,Whitefurt,5,2013,0,10065.0,8725.75,1339.25,1,Yes,27,White Ltd,nancyjackson@patterson.com,Cash,Returned
ORD1176,2025-03-13,2025-03-20,CUST428,Adam Ferguson,Consumer,PROD3505,Rice Bag,Grocery,East,Hawaii,Johnsonfort,7,2325,15,13833.75,10940.58,2893.17,44,No,0,"Castillo, Richmond and Paul",maryconley@malone-cobb.com,Net Banking,Returned
ORD1177,2025-09-25,2025-10-01,CUST940,Sarah Booth DDS,Home Office,PROD5971,Laptop,Electronics,North,Wisconsin,Kevinview,6,1108,0,6648.0,4712.54,1935.46,48,No,0,Brown-Hill,matthew92@pacheco.com,UPI,Cancelled
ORD1178,2025-08-08,2025-08-15,CUST468,Michelle Jacobs,Corporate,PROD4462,Bookshelf,Furniture,North,Maine,Bakerhaven,8,2450,15,16660.0,10814.35,5845.65,14,No,0,"Drake, Gonzalez and Clarke",jramos@lewis-roman.com,UPI,Returned
ORD1179,2024-11-14,2024-11-15,CUST839,Charles Wilcox,Consumer,PROD3915,File Folder,Office Supplies,East,Washington,Jamesburgh,8,320,10,2304.0,2027.7,276.3,14,No,0,"Morris, Douglas and Larson",scottmiranda@evans.net,UPI,Cancelled
ORD1180,2026-01-24,2026-01-25,CUST511,Christopher Lewis,Corporate,PROD3456,Stapler,Office Supplies,West,West Virginia,Port Racheltown,10,3615,20,28920.0,25992.95,2927.05,22,No,0,"Simon, Martinez and Miller",valerie99@nguyen-hancock.biz,UPI,Cancelled
ORD1181,2026-02-06,2026-02-07,CUST337,John Baldwin,Consumer,PROD7953,Mouse,Electronics,West,North Dakota,Perkinsview,3,2727,10,7362.9,5874.73,1488.17,34,No,0,Miller-Davis,campbellpaige@cummings.net,Net Banking,Delivered
ORD1182,2024-06-06,2024-06-11,CUST405,Heather Fisher,Corporate,PROD7134,Laptop,Electronics,South,Rhode Island,East Lancehaven,6,2304,5,13132.8,10876.44,2256.36,23,No,0,Bass Group,ortegatammy@meyer-shea.com,Cash,Returned
ORD1183,2026-03-01,2026-03-06,CUST695,Frank Thompson,Corporate,PROD3473,Office Chair,Furniture,West,Connecticut,Ashleyside,10,3507,10,31563.0,22127.93,9435.07,26,No,0,Montgomery-Ortiz,pdowns@clark.com,Net Banking,Delivered
ORD1184,2025-10-27,2025-10-30,CUST728,Richard Hayes,Home Office,PROD8877,Office Chair,Furniture,West,Virginia,Lake Lawrenceside,1,4393,0,4393.0,3230.37,1162.63,7,Yes,23,"Barnett, Parker and Snow",brooketownsend@garrett.com,Net Banking,Pending
ORD1185,2025-06-05,2025-06-11,CUST654,Sara Ware,Home Office,PROD8796,Bookshelf,Furniture,North,Minnesota,New Krista,3,4095,15,10442.25,7936.1,2506.15,4,Yes,37,"Ashley, Pitts and Moses",jellison@frey.info,UPI,Pending
ORD1186,2024-09-16,2024-09-21,CUST827,Andrew Andrews,Home Office,PROD7716,Monitor,Electronics,East,Oklahoma,Lake Carolynbury,8,1414,10,10180.8,8856.19,1324.61,35,No,0,Shaffer-Turner,kathleenlee@russell.com,Credit Card,Delivered
ORD1187,2025-12-04,2025-12-09,CUST201,Jorge Mata,Corporate,PROD6331,Dining Table,Furniture,East,Mississippi,Leeton,8,3167,15,21535.6,15481.26,6054.34,38,No,0,Johnson and Sons,timothyshaw@nelson-turner.com,Cash,Returned
ORD1188,2026-02-10,2026-02-15,CUST745,Donna Russo,Home Office,PROD4461,Mouse,Electronics,East,Colorado,Simpsonburgh,8,3139,15,21345.2,18680.12,2665.08,4,Yes,38,Clark-Beard,rosswyatt@young.com,Credit Card,Delivered
ORD1189,2024-05-08,2024-05-11,CUST479,Malik Mckenzie,Home Office,PROD4355,Stapler,Office Supplies,North,Tennessee,Paulton,6,1966,5,11206.2,9691.4,1514.8,10,No,0,"Peters, Williamson and Collier",dana51@bartlett.com,Net Banking,Cancelled
ORD1190,2025-04-30,2025-05-05,CUST949,Brian Williams,Consumer,PROD4263,File Folder,Office Supplies,South,North Dakota,Monroemouth,7,4974,0,34818.0,25733.49,9084.51,33,No,0,Reese-Schmidt,andrew03@anderson.com,Credit Card,Delivered
ORD1191,2024-11-13,2024-11-17,CUST946,Michael Dickson,Corporate,PROD1136,Mouse,Electronics,South,Oklahoma,Jessicahaven,10,1004,5,9538.0,7813.34,1724.66,30,No,0,Norman-Haynes,jillporter@irwin.com,Cash,Returned
ORD1192,2024-12-04,2024-12-11,CUST112,Bruce Vargas,Home Office,PROD2924,Bookshelf,Furniture,East,West Virginia,Lake Jonathan,7,4244,10,26737.2,18695.2,8042.0,6,Yes,23,Middleton-Mora,cherylwolf@fleming.net,UPI,Delivered
ORD1193,2025-01-22,2025-01-26,CUST627,Ryan Brooks,Home Office,PROD7282,Keyboard,Electronics,West,Arkansas,South Jordanfort,3,2416,15,6160.8,3900.1,2260.7,22,No,0,Allen Ltd,stonealex@esparza.net,Credit Card,Delivered
ORD1194,2024-11-21,2024-11-28,CUST581,Allison Acosta,Corporate,PROD6899,Stapler,Office Supplies,North,Maine,Ashleyfort,2,2727,15,4635.9,3395.61,1240.29,15,No,0,"Williamson, Ward and Donovan",meltonsusan@tran.com,Net Banking,Delivered
ORD1195,2026-01-24,2026-01-28,CUST704,Jose Taylor,Consumer,PROD4449,Laptop,Electronics,South,Virginia,North Barbara,5,4741,20,18964.0,14858.89,4105.11,1,Yes,24,Harding Inc,estokes@garcia-thomas.net,Credit Card,Delivered
ORD1196,2025-09-04,2025-09-08,CUST691,Robert Sullivan,Home Office,PROD8843,Study Table,Furniture,North,Tennessee,Port Austinshire,1,2726,5,2589.7,1726.48,863.22,29,No,0,Gonzalez LLC,mia52@marsh-mason.info,Credit Card,Returned
ORD1197,2025-03-29,2025-04-05,CUST509,John Mccormick,Home Office,PROD7334,Pen,Office Supplies,North,Indiana,East Marcstad,5,3609,20,14436.0,11880.27,2555.73,21,No,0,Ward and Sons,oharris@klein-mitchell.com,Cash,Pending
ORD1198,2025-01-18,2025-01-24,CUST171,Rebecca Bridges,Consumer,PROD9767,Mouse,Electronics,West,Arizona,Port Elizabethton,4,2151,5,8173.8,5610.34,2563.46,7,Yes,23,"Dunlap, Joyce and Jarvis",phillipsjohn@bell.info,UPI,Cancelled
ORD1199,2025-07-12,2025-07-18,CUST418,Peter Archer,Corporate,PROD4649,Mouse,Electronics,East,Indiana,Lake Charlesside,9,2389,20,17200.8,11329.85,5870.95,35,No,0,Fowler-Rhodes,yallen@roberts.com,UPI,Returned
ORD1200,2024-09-14,2024-09-15,CUST966,Bobby Mcclure,Home Office,PROD1267,Cooking Oil,Grocery,South,Idaho,Jacksonmouth,6,4678,0,28068.0,17807.93,10260.07,0,Yes,27,King-Flores,rebeccamooney@drake-joseph.org,Net Banking,Returned
